,0
likelihood ratio statistic,0.0
knowledge discovery from data,0.0
fraudulent analysis,0.0
k-nearest-neighbor classiﬁcation,0.0
gain ratio,0.0
k-means clustering,0.0
k-distance neighborhoods,0.0
frequent itemsets,0.0
itemsets,0.0
fuzzy clustering,0.0
fuzzy logic,0.0
fuzzy sets,0.0
one-versus-all,0.0
online analytical processing,0.0
sparse data cubes,0.0
class comparisons,0.0
rules for constraints,0.0
rule-based classiﬁcation,0.0
rule ordering,0.0
roll-up operation,0.0
robustness,0.0
cannot-link constraints,0.0
relative signiﬁcance,0.0
redundancy-aware top-k patterns,0.0
bottom-up design approach,0.0
class conditional independence,0.0
class-based ordering,0.0
class/concept descriptions,0.0
closed data cubes,0.0
closed frequent itemsets,0.0
range queries,0.0
range,0.0
business intelligence,0.0
bivariate distribution,0.0
random sampling,0.0
approximate patterns,0.0
space-ﬁlling curve,0.0
soft constraints,0.0
soft clustering,0.0
snowﬂake schema,0.0
anomaly-based detection,0.0
small-world phenomenon,0.0
apex cuboids,0.0
arrays,0.0
bitmap indexing,0.0
shell fragments,0.0
asymmetric binary similarity,0.0
behavioral attributes,0.0
semi-ofﬂine materialization,0.0
second guess heuristic,0.0
search space pruning,0.0
science applications,0.0
random subsampling,0.0
random forests,0.0
operational metadata,0.0
correlation rules,0.0
context modeling,0.0
context units,0.0
pool-based approach,0.0
pixel-oriented visualization,0.0
contrasting classes,0.0
convertible constraints,0.0
conﬂict resolution strategy,0.0
correlation-based clustering methods,0.0
constraint-guided mining,0.0
cosine similarity,0.0
credit policy analysis,0.0
parametric statistical methods,0.0
parallel coordinates,0.0
parallel and distributed data-intensive mining algorithms,0.0
data dispersion,0.0
data extraction,0.0
context indicators,0.0
constraint-based clustering,0.0
rag bag criterion,0.0
combined signiﬁcance,0.0
hybrid-dimensional association rules,0.0
query-driven approach,0.0
cluster-based local outlier factor,0.0
clustering tendency assessment,0.0
quality control,0.0
clustering-based methods,0.0
co-location patterns,0.0
probability and statistical theory,0.0
consecutive rules,0.0
computer science applications,0.0
concept characterization,0.0
concept comparison,0.0
concept description,0.0
concept hierarchies,0.0
conditional probability table,0.0
predictive analysis,0.0
ﬁxed-width clustering,0.0
